h3,places
8566e8b3fffffff,1
8566096bfffffff,9
8566569bfffffff,16
85665693fffffff,1
85665443fffffff,2
85665017fffffff,3
85661857fffffff,2
856618c3fffffff,2
85661e83fffffff,1
8566112ffffffff,299
85661c77fffffff,3
85661167fffffff,1
85661cd7fffffff,1
8566026ffffffff,8
8566199bfffffff,74
85661d67fffffff,34
85660aabfffffff,13
85660ab7fffffff,5
85660a57fffffff,3
85660ad7fffffff,2
85660a13fffffff,2
85660abbfffffff,1
85660a8bfffffff,6
85660873fffffff,433
8566036ffffffff,1
85661cb3fffffff,1
856603dbfffffff,1
85660307fffffff,1
8544eda3fffffff,20
8544ed53fffffff,8
8544ed6ffffffff,52
8544ec53fffffff,47
8544e1cffffffff,134
8544e387fffffff,53
8544e16bfffffff,17
8544e3d7fffffff,10
8544eed7fffffff,59
8544e3affffffff,15
8544e363fffffff,12
8544ec27fffffff,34
8544e843fffffff,16
8544c533fffffff,237
8544ea33fffffff,203
8544c92ffffffff,27
85266b17fffffff,321
85266b8bfffffff,19
8526695bfffffff,59
85266837fffffff,2196
852668a3fffffff,1065
85266d33fffffff,2995
85266e37fffffff,48
85266e07fffffff,150
852668c7fffffff,112
85266ebbfffffff,14
85266e9bfffffff,20
852a9263fffffff,114
85266187fffffff,1700
85274d07fffffff,1503
852ab253fffffff,8453
852ab2c3fffffff,16927
852a3013fffffff,2
852a3053fffffff,535
852a309bfffffff,1
852b8dd7fffffff,55
852bab6bfffffff,179
852bab27fffffff,276
85390b0bfffffff,18
85390b0ffffffff,15
85390babfffffff,27
85390867fffffff,3
85390b87fffffff,17
8539095bfffffff,23
853909c3fffffff,47
85395633fffffff,171
8539547bfffffff,2377
8539354bfffffff,4
8527552ffffffff,49
85275523fffffff,866
852755affffffff,150
8527466bfffffff,18
852746abfffffff,3
8527732ffffffff,32
85274013fffffff,2
85274467fffffff,6
8527442bfffffff,15
8527637bfffffff,18
85276363fffffff,1
8527448ffffffff,5
8527628bfffffff,1
852763abfffffff,29
8527705bfffffff,17
85276853fffffff,24
8527612bfffffff,8
85276d5bfffffff,1
85276c4ffffffff,8
85276c0ffffffff,27
85276c0bfffffff,63
852763a7fffffff,87
852b9347fffffff,8
852b9e97fffffff,15
852b917bfffffff,31
852b93b3fffffff,6
852b914ffffffff,1
852b9133fffffff,10
852b9393fffffff,9
852b9073fffffff,6
852b9057fffffff,1
852b9633fffffff,3
852b9093fffffff,53
852b9697fffffff,11
850ec92bfffffff,2
852b96b7fffffff,3
852b945bfffffff,4
850ec927fffffff,5
852b9c87fffffff,64
852b9cb7fffffff,23
852b8333fffffff,938
852b82bbfffffff,4
852b86d7fffffff,3
852b83a3fffffff,8340
85195d37fffffff,10409
85195537fffffff,232
851955affffffff,63
8519464ffffffff,3149
857a6e43fffffff,16652
857a44affffffff,2
857a71b7fffffff,1
857a446ffffffff,4
857a4697fffffff,3
857b4a13fffffff,15
857b59a7fffffff,32
857b5907fffffff,2
85a23087fffffff,1
85a23563fffffff,69
85a2357bfffffff,1
85a234a3fffffff,1
85a20487fffffff,1
85a22023fffffff,4
85a2720bfffffff,1
85a2555bfffffff,2636
85a27007fffffff,1
85a31d43fffffff,1
85a3040ffffffff,77
85a30dbbfffffff,3
85a24237fffffff,539
85daaa6ffffffff,12
85da81b3fffffff,5
85da8c53fffffff,1
85da85affffffff,2
85da858ffffffff,2
85da8503fffffff,178
85da8553fffffff,49
85da8097fffffff,1
85da808bfffffff,2
85da86a7fffffff,530
85c99eb3fffffff,162
85c983cbfffffff,4
85c98233fffffff,6
85c99ccbfffffff,1
85c98273fffffff,11
85c991b3fffffff,5
85c982d7fffffff,3
85b864a7fffffff,5
85b864affffffff,2
85b94323fffffff,1
85c991c3fffffff,1
85c993cffffffff,14
85c993c3fffffff,1
85c99097fffffff,68
85c9946bfffffff,3
85c99633fffffff,6
85a7268bfffffff,7
858c9427fffffff,6747
858cb0b3fffffff,8
858cb01bfffffff,16
858cb4d3fffffff,142
85a6a6affffffff,2
85a6a617fffffff,169
859451cffffffff,124
85945eb7fffffff,8
85945c37fffffff,10
8594432bfffffff,3
8595b4c3fffffff,1
858da28bfffffff,519
8595a4c3fffffff,34771
8595a327fffffff,1
8595a50bfffffff,135
8595a197fffffff,9
859512cbfffffff,1
858da36bfffffff,163
85bb2b67fffffff,2264
85bb0db7fffffff,269
85bb0dbbfffffff,3
85bb0d8ffffffff,28
85bb0d23fffffff,121
85bb2b63fffffff,94
85bb0883fffffff,1354
85bb5507fffffff,1
85bb5eb7fffffff,28
85bb5e83fffffff,2
85bb53affffffff,31
85bb581bfffffff,8
85bb720ffffffff,5
85bb7263fffffff,1
85bb0983fffffff,3
85bb08bbfffffff,1
85bb08abfffffff,6
85bb0807fffffff,4
85bb569bfffffff,17
85bb0b87fffffff,24
85bb56b7fffffff,169
85bb50bbfffffff,48
85bb5017fffffff,4282
85bb5073fffffff,3
85bb568bfffffff,18
85bb5667fffffff,29
85bb0a07fffffff,284
85bf888ffffffff,1
85ba69c3fffffff,6
859d4aabfffffff,4
859d530ffffffff,1
859d5207fffffff,1
859c2103fffffff,1
859c2153fffffff,3
859c05d3fffffff,59
859d0877fffffff,1
859d0ab7fffffff,6
859d0127fffffff,26
859d0e23fffffff,320
859d084ffffffff,4
859d0a97fffffff,1
859d0e03fffffff,4
859d2a4ffffffff,8
859d01b7fffffff,8
859d0193fffffff,1
8539650ffffffff,329
8539617bfffffff,325
8539616ffffffff,2184
85396abbfffffff,2
8539688bfffffff,1292
85396133fffffff,33
8539618ffffffff,774
85396187fffffff,107
851e9da3fffffff,1181
851e8e6bfffffff,527
851e8e63fffffff,140
851e8a0bfffffff,119
851e8a0ffffffff,261
853f249bfffffff,804
851e8a03fffffff,81
851e8e67fffffff,179
853e668ffffffff,133
853e6443fffffff,18
853e6457fffffff,107
853e4ad3fffffff,2
853e4ac7fffffff,4
853e4a9bfffffff,2
853e4e6bfffffff,5
853e4ec7fffffff,2
853e4e8bfffffff,6
853e412bfffffff,207
853e4c1bfffffff,1
85531133fffffff,3
85530a0ffffffff,1
8553054bfffffff,1
85530cbbfffffff,24
855328c7fffffff,1
853e6a13fffffff,14
853e6bcbfffffff,1
853e695bfffffff,1
853e6c4bfffffff,1
853e6d6bfffffff,1
853e6dd3fffffff,10
853e692ffffffff,2
853e6d37fffffff,1
852d9697fffffff,1
852d944bfffffff,1
852d9277fffffff,1
852db663fffffff,39
852db66ffffffff,1879
852db2c3fffffff,176
852db293fffffff,37
851ec90bfffffff,1
851ec903fffffff,26060
8560309bfffffff,54
85603063fffffff,111
856030dbfffffff,14
856030cbfffffff,50
856036abfffffff,166
85603623fffffff,23
8561002ffffffff,1
856102b3fffffff,147
85610667fffffff,13
85610257fffffff,374
8561025bfffffff,391
85611c77fffffff,12
85611893fffffff,1
85611c57fffffff,105
85611cd7fffffff,190
85611127fffffff,115
8561118bfffffff,7
85611e13fffffff,81
8560b527fffffff,8207
8560b1a3fffffff,255
8560b12ffffffff,7
8560b18ffffffff,40
8560b157fffffff,44
856086a3fffffff,9
8560862ffffffff,9
85608297fffffff,131
8560863bfffffff,65
85608607fffffff,107
85608237fffffff,7
856082c7fffffff,9
8560867bfffffff,277
8560b383fffffff,156
8542db77fffffff,7
8542db2bfffffff,6
85609d6ffffffff,15
8542dbb7fffffff,111
8542d90bfffffff,82
856099cffffffff,15
85609953fffffff,5
85609827fffffff,10
85425a57fffffff,44
85425a47fffffff,16
85425a1bfffffff,4
85425a0ffffffff,20
854253bbfffffff,2
85425ec3fffffff,2
85425aaffffffff,10
8542581bfffffff,2
8542c8abfffffff,30
8542c837fffffff,95
8542c953fffffff,9
8542c957fffffff,12
8542c887fffffff,56
8542c9c3fffffff,14
8542c987fffffff,7
8542cb37fffffff,9
853d96c3fffffff,12
8542c977fffffff,4
8542c927fffffff,20
853db64ffffffff,5
853d948bfffffff,17
853db23bfffffff,698
853d9433fffffff,5
853db34bfffffff,12
853db383fffffff,43
853d92a7fffffff,19
853d9043fffffff,30
853d93dbfffffff,31
853d942bfffffff,5
853d954bfffffff,8
853d91c7fffffff,11
853d91d7fffffff,11
853d9307fffffff,47
853d93a7fffffff,21
853d9e47fffffff,158
853d9113fffffff,14
853d9e83fffffff,26
853d9eaffffffff,4
853d9c47fffffff,17
853d8d57fffffff,173
853d8d1bfffffff,1099
853d8d73fffffff,131
853d8d0ffffffff,178
853d8da3fffffff,29
853d8db3fffffff,13
853dab0ffffffff,21
853c3653fffffff,31
853d8b1bfffffff,85
853d896bfffffff,110
853d89cffffffff,30
853d891bfffffff,1103
853d89abfffffff,84
853c160bfffffff,98
853c1623fffffff,84
853c1607fffffff,44
853c16bbfffffff,607
853c1403fffffff,4323
853c1093fffffff,45
853d8d2bfffffff,21
853c3243fffffff,63
853c32dbfffffff,75
853c32cffffffff,23
853c3207fffffff,15
853c1493fffffff,30
853c3043fffffff,82
853c307bfffffff,1
853c3227fffffff,20
853c337bfffffff,65
853c3353fffffff,82
853c33d7fffffff,3
853c3313fffffff,62
853c3323fffffff,2
853c33affffffff,13
853c3337fffffff,4
853c85a7fffffff,3
853ca84bfffffff,4
851f83c3fffffff,671
851f8067fffffff,810
851f8397fffffff,1210
851f8143fffffff,641
851f9b97fffffff,292
851f9b87fffffff,1717
851f9953fffffff,4223
851f9837fffffff,3514
851faa93fffffff,552
851faaa3fffffff,259
85196867fffffff,1
851ea183fffffff,4
851e124ffffffff,113
851e12c3fffffff,730
851f8bc7fffffff,48
851f8b83fffffff,53
851f8babfffffff,370
851f8b23fffffff,360
851f8b27fffffff,211
851f8953fffffff,1200
851f88a3fffffff,837
851e169bfffffff,605
851e1637fffffff,220
851e030bfffffff,1083
851e0307fffffff,92
851ee6dbfffffff,10
851ee6d7fffffff,11
851e1963fffffff,9
851e19cffffffff,3
851e1927fffffff,13
851ee457fffffff,7
851ee403fffffff,8
851ee417fffffff,6
851e1d0bfffffff,33
851e1d37fffffff,213
851e1d8bfffffff,660
851e1d97fffffff,524
851e0e5bfffffff,148
851e0ecffffffff,1769
851e0a97fffffff,3787
851e0e2ffffffff,463
851e0e33fffffff,29
851e2027fffffff,113
851e209bfffffff,179
851e2317fffffff,228
851e211bfffffff,89
851e2423fffffff,208
851e554bfffffff,335
851e555bfffffff,21
851e5577fffffff,19
851e55abfffffff,23
851e0803fffffff,46
851e0807fffffff,82
851e098bfffffff,17
851e0d9bfffffff,8
851e7243fffffff,145
851e2bb7fffffff,26
851e2947fffffff,51
851e762bfffffff,1
851e745bfffffff,6
851e74dbfffffff,5
851e5403fffffff,72
851e5417fffffff,503
851e548ffffffff,5
851e5487fffffff,26
851e734bfffffff,1378
851e73c3fffffff,12
851e7367fffffff,8
851e467bfffffff,11
851e460bfffffff,1
851e4693fffffff,59
851e709bfffffff,2
851e74abfffffff,7
851e7123fffffff,7
851e6243fffffff,6
851e5e8ffffffff,14
851e5e87fffffff,6
851e5c53fffffff,2
851e4243fffffff,8
851e421bfffffff,4
851e420ffffffff,11
851e5dcbfffffff,4333
850959d3fffffff,27
850959d7fffffff,1
85095933fffffff,13
8508e1abfffffff,1
8508edb7fffffff,5
8508ed3bfffffff,10
850130b3fffffff,6
850130b7fffffff,2
8500208ffffffff,126
85116d7bfffffff,1
852c651bfffffff,2
852c4cc3fffffff,1
85213053fffffff,1
8510a89bfffffff,2
8510a88bfffffff,4
85109833fffffff,22
85108dc3fffffff,12
852c4bcbfffffff,1
8510d40ffffffff,1
8510d393fffffff,2
8510d397fffffff,1
8510d3abfffffff,1
8510de1bfffffff,124
8521280bfffffff,1
852172a3fffffff,2
852129affffffff,1
85217547fffffff,1
8510180bfffffff,1
8510022bfffffff,1
85101d6ffffffff,1
8510f093fffffff,1
8510f1cbfffffff,1
8510c267fffffff,16
8510ead7fffffff,2
8510d9a7fffffff,40
8510ca6bfffffff,7
85105287fffffff,1
851043cffffffff,1
850b2c17fffffff,2
85202467fffffff,2
85202577fffffff,1
85215393fffffff,81
85650313fffffff,3
85650263fffffff,5
856515b7fffffff,17
856502c3fffffff,2
856515bbfffffff,30
8565152bfffffff,1
858c90a3fffffff,65
858c955bfffffff,66
858c9543fffffff,1
858c921bfffffff,17
858c9257fffffff,1
858c94cbfffffff,5
8568b6d7fffffff,2
858c96c7fffffff,6
858c9653fffffff,6
8568b607fffffff,2
8568b0cffffffff,2
8568b003fffffff,1
85699a6bfffffff,3
8568b49bfffffff,10
85699a47fffffff,1
85699a1bfffffff,1
85699b5bfffffff,5
85699bcbfffffff,3
85699b8bfffffff,6
85699977fffffff,1
856511a3fffffff,393
85651eb3fffffff,369
85651c4bfffffff,159
8565160ffffffff,1
8565a563fffffff,1
856581a7fffffff,4
8565a0affffffff,16
8565a02bfffffff,143
8565a2b3fffffff,66
8564a52bfffffff,39
8564a55bfffffff,834
8564a54ffffffff,137
8564a077fffffff,75
8564a5cbfffffff,1388
8564a0c7fffffff,581
8564a637fffffff,171
85415ca3fffffff,3637
85415863fffffff,5
85415bc7fffffff,2
8541586bfffffff,18
8541585bfffffff,5
85415e2ffffffff,14
85415a9bfffffff,6
85415e0bfffffff,15
85402997fffffff,2
85402d67fffffff,1
85402ba3fffffff,1
8540214ffffffff,6
85410a43fffffff,1
8540e31bfffffff,15
8540e447fffffff,1
85401973fffffff,58
85401963fffffff,29
8540c493fffffff,1
8524e95bfffffff,5
8524e943fffffff,1
85411d33fffffff,1
85411d6ffffffff,3
85411d4bfffffff,33
85411837fffffff,1
8541189bfffffff,3
8541181bfffffff,3
85411c8ffffffff,184
8541117bfffffff,2
8541ac73fffffff,1
8541a317fffffff,1
854bb457fffffff,1
8541a58bfffffff,1
854bb5cffffffff,1
852e693bfffffff,84
852e6973fffffff,41
852e6833fffffff,288
852e68abfffffff,51
852e6c6ffffffff,87
852e68c7fffffff,1563
852e6e0bfffffff,894
852e70abfffffff,1066
852e708bfffffff,149
852e7003fffffff,60
852e7063fffffff,1
852e70dbfffffff,86
852e29a3fffffff,226
852e2977fffffff,1007
852e76d7fffffff,2079
852e296ffffffff,44
852e2bbbfffffff,80
852e2b23fffffff,40
852e2b0ffffffff,516
852e72affffffff,18
852e0daffffffff,41
852e2b6ffffffff,1577
852e0caffffffff,219
852e0c23fffffff,64
852e2997fffffff,1695
852e29c7fffffff,453
852e295bfffffff,8
852e2e27fffffff,1
858b4aaffffffff,101
858a60d3fffffff,1
858a7547fffffff,1
858f7397fffffff,1
8566c947fffffff,1
858a4d3bfffffff,1
8566cd53fffffff,1
858a4e7bfffffff,1
85b35493fffffff,1
85b30987fffffff,1
85b37373fffffff,1
85b30d03fffffff,2
85b30d8bfffffff,1
85b376cffffffff,2
85b37043fffffff,1
85b371dbfffffff,1
85b3754bfffffff,3
85b37477fffffff,5
85b3745bfffffff,2
85b374abfffffff,2
85b375dbfffffff,3
85b374a7fffffff,1
85b37117fffffff,1
85b3633bfffffff,1
85b3759bfffffff,1
85b32877fffffff,3
85b3283bfffffff,1
8580090ffffffff,1
85c480cffffffff,1
85c58b6ffffffff,1
85c57023fffffff,1
85c54e57fffffff,1
85c0b6d3fffffff,1
85c5b5d3fffffff,1
85298babfffffff,1
85298b2bfffffff,3
8528a593fffffff,3
8528a4b7fffffff,1
85281293fffffff,3
8528ac93fffffff,1
8528a5b7fffffff,1
852812dbfffffff,2
8528a57bfffffff,1
8528a1c7fffffff,3
8548c5cffffffff,4
8548c427fffffff,6
8548c083fffffff,244
8548c47bfffffff,1
8548c527fffffff,2
8548c197fffffff,5
8548c137fffffff,6
8548c0c7fffffff,1
8548c00bfffffff,1
8548c2b7fffffff,2
8548c02ffffffff,3
8548a9affffffff,1
8548f4c3fffffff,1
8548f1c7fffffff,123
8548f62bfffffff,2
8548f06bfffffff,1
8548a95bfffffff,1
8548ab93fffffff,1
8548ab67fffffff,6
85488d9bfffffff,1
85488ca7fffffff,1
85488cdbfffffff,2
85488c87fffffff,2
85488c4bfffffff,1
85488d3bfffffff,4
85488d63fffffff,1
85488d6bfffffff,1
856d6513fffffff,32
856d64a7fffffff,4
85453493fffffff,102
856792dbfffffff,1
856d65b3fffffff,8
8575a073fffffff,2
8575a3a3fffffff,1
8575a9c7fffffff,2
8575ad63fffffff,1
85751a43fffffff,1
8575a14bfffffff,4
8575a143fffffff,3
8575a02bfffffff,2
8575a183fffffff,1
8575a0affffffff,1
8575a0c7fffffff,1
8575a573fffffff,1
85751317fffffff,1
8575139bfffffff,1
8575b473fffffff,2
85545367fffffff,3
8554589bfffffff,4
8575a5cbfffffff,1
85544a0bfffffff,2
85544ba3fffffff,3
85544b93fffffff,3
855449c3fffffff,2
8554499bfffffff,2
85544a93fffffff,1
85544807fffffff,1
85751853fffffff,1
85751877fffffff,3
857519cbfffffff,1
85751e8ffffffff,43
85751eb3fffffff,1
85751d03fffffff,13
85750307fffffff,23
85751137fffffff,3
8575024bfffffff,1
85750263fffffff,1
857511dbfffffff,1
857511d7fffffff,2
8575156ffffffff,1
85751097fffffff,1
85750223fffffff,1
8575000ffffffff,2
85750047fffffff,1
857500b7fffffff,4
8575001bfffffff,1
8575008bfffffff,2
85750e93fffffff,2
85752a4bfffffff,2
85752a2ffffffff,6
85752d4bfffffff,5
8575052bfffffff,123
85752e0ffffffff,1
8575230ffffffff,2
85752843fffffff,2
85752853fffffff,4
85752e3bfffffff,1
85752dcffffffff,1
85752c47fffffff,1
85752c53fffffff,1
8575213bfffffff,1
857521affffffff,1
85751423fffffff,5
857533bbfffffff,1
85546b0ffffffff,1
85599253fffffff,1
85752233fffffff,1
85752113fffffff,1
857521c7fffffff,1
85752037fffffff,1
8575252bfffffff,1
8558b6cbfffffff,1
85752087fffffff,1
85752683fffffff,1
85599373fffffff,1
85599a13fffffff,1
85599aabfffffff,1
85599aa3fffffff,2
85541a4bfffffff,1
85541a0bfffffff,2
85541963fffffff,1
8554e047fffffff,2
8554e093fffffff,2
8554522bfffffff,1
8554562bfffffff,1
855419b3fffffff,14
855408dbfffffff,1
855408d7fffffff,1
855403a3fffffff,1
8554014bfffffff,1
85540003fffffff,1
85540007fffffff,1
85559cd3fffffff,1
85558503fffffff,1
855415dbfffffff,1
8554206ffffffff,1
855436abfffffff,1
85551967fffffff,1
855453bbfffffff,3
855456bbfffffff,2
85545417fffffff,1
8555526ffffffff,1
85550b8ffffffff,1
85550943fffffff,1
85554613fffffff,1
855572a3fffffff,1
8580754bfffffff,7
85802b23fffffff,53
85807643fffffff,27
85800db7fffffff,22
8580622ffffffff,6
85807197fffffff,10
85804483fffffff,1
85807123fffffff,2
8580460bfffffff,95
85804673fffffff,1
858070abfffffff,1
8580700ffffffff,2
85807217fffffff,3
85804643fffffff,23
85805593fffffff,3
858054affffffff,1
85a8a187fffffff,4
85a8a1bbfffffff,13
85a8a113fffffff,5
85a8a1c3fffffff,574
85a8a037fffffff,8
85802b73fffffff,1
85802b4ffffffff,54
85800ca3fffffff,13
858001bbfffffff,13
85800127fffffff,1
85800167fffffff,3
858003affffffff,3
858006b3fffffff,1
85800613fffffff,12
858006a3fffffff,1
85800003fffffff,20
8580004ffffffff,7
858015dbfffffff,8
858002cbfffffff,307
85801533fffffff,2
85801507fffffff,2
8580006ffffffff,3
85801197fffffff,74
8580024ffffffff,30
858011a3fffffff,168
8580111bfffffff,3
85801037fffffff,62
8580113bfffffff,199
8580089bfffffff,188
858009dbfffffff,11
85800e57fffffff,30
85801d9bfffffff,1
858010bbfffffff,100
858010d7fffffff,111
858016b3fffffff,3
85818b37fffffff,16
85818bcffffffff,1
85818b3bfffffff,250
85818b03fffffff,1
85499557fffffff,672
8549b293fffffff,1
8549b297fffffff,5
8549b29bfffffff,6
856d32d3fffffff,15
8549b207fffffff,17
8549b277fffffff,28
856d3217fffffff,59
856d306ffffffff,5
856d30c3fffffff,45
8549b26ffffffff,4
8549948ffffffff,25
854994a3fffffff,59
85499417fffffff,117
8529126bfffffff,873
8529a123fffffff,88
8529ae83fffffff,32
8529adc7fffffff,3126
8529add7fffffff,2117
8529ad1bfffffff,1117
8529ad53fffffff,4
8529ad0bfffffff,2237
8529ac37fffffff,1
8529ac0ffffffff,2
8529a80ffffffff,2224
8529a8d3fffffff,355
8529a8c3fffffff,99
8529ae17fffffff,3
8529ae23fffffff,1
8529aa97fffffff,5
8529ae67fffffff,8
8528168ffffffff,1
85281613fffffff,3
8528185bfffffff,12
85281ab7fffffff,62
85281a9bfffffff,8
85281ec7fffffff,3
85281ecbfffffff,34
85281e6bfffffff,25
8528132bfffffff,3
8528ad57fffffff,6
85281a37fffffff,18
85281b4ffffffff,119
8548eb27fffffff,78
8548ccb3fffffff,3
85481b4bfffffff,19771
85481a67fffffff,69
8548f173fffffff,1
8548f307fffffff,1
8526cac3fffffff,4
8544486ffffffff,2
85444bd7fffffff,11
8544496bfffffff,7
8526e90ffffffff,12
85444b23fffffff,1
8526e867fffffff,97
8526e827fffffff,50
8526e837fffffff,9
8526e8abfffffff,20
8526e803fffffff,88
8526e8dbfffffff,100
8526e8c3fffffff,641
8526e89bfffffff,228
8526e98ffffffff,298
85265a63fffffff,216
85265a77fffffff,43
85265ac7fffffff,7
8526ed3bfffffff,217
85265e73fffffff,21
85444a43fffffff,17
85444a67fffffff,152
85265b7bfffffff,19
85265b73fffffff,112
85265babfffffff,30
85265b8bfffffff,34
85445983fffffff,16
85445917fffffff,7
8544582ffffffff,27
85445ba3fffffff,39
85265bb3fffffff,195
85265ab3fffffff,8
8526586bfffffff,487
852658cbfffffff,20
85265827fffffff,4
8526591bfffffff,19
852658a7fffffff,43
85288d63fffffff,5
85288c67fffffff,3
852889a3fffffff,544
8528d68ffffffff,309
8528d6b3fffffff,49
8528d6a3fffffff,432
8528d6abfffffff,4
85288b87fffffff,29
85288b93fffffff,6
85288b8ffffffff,2
85288863fffffff,9
85288baffffffff,9
85288b47fffffff,2
8512db4bfffffff,103
8528c24bfffffff,1196
8528d0b7fffffff,5737
8528d13bfffffff,8
8528dc4bfffffff,4
85674337fffffff,51
856743affffffff,26
856d631bfffffff,1
856d7503fffffff,3
856d742bfffffff,27
856d740bfffffff,415
856d741bfffffff,245
856d74cffffffff,15
85452497fffffff,82
856d664bfffffff,235
856d6653fffffff,179
854524d3fffffff,7
856d646bfffffff,22
856d668bfffffff,29
856d616ffffffff,23
856d63a3fffffff,22
856d6177fffffff,4873
856d611bfffffff,5
856d6117fffffff,3
856d6ccffffffff,1
856d6cabfffffff,1
856d6c13fffffff,1
856d6013fffffff,37
856d60d7fffffff,40
856d608ffffffff,7
856d6197fffffff,7
856d654ffffffff,5
856d646ffffffff,37
856d6473fffffff,12
854524b7fffffff,27
854524abfffffff,10
8545243bfffffff,5
85452503fffffff,225
856d2d27fffffff,1
85452453fffffff,5
85452443fffffff,252
8545246bfffffff,7
854526b7fffffff,3
85452683fffffff,3
85452673fffffff,8
8545218ffffffff,2
854521d7fffffff,4
85452103fffffff,1
85452133fffffff,27
854523b7fffffff,3
854523b3fffffff,1
8545203bfffffff,15
854522a7fffffff,452
8545202ffffffff,1
8545238bfffffff,2
85452213fffffff,5
8545232bfffffff,136
85452367fffffff,8
8544a363fffffff,24
8544adcbfffffff,17
8544a883fffffff,39
8544ad4ffffffff,2
8544ad7bfffffff,2
8544a98bfffffff,648
8544a9cbfffffff,24
8544730ffffffff,64
85445583fffffff,2
85445513fffffff,18
8544cd37fffffff,145
8544cd2ffffffff,129
85275b27fffffff,18
85275bb7fffffff,125
852660c3fffffff,97
852660d3fffffff,1154
852666b7fffffff,32
852660d7fffffff,50
85266697fffffff,5965
85274983fffffff,486
852749b3fffffff,90
852a94a7fffffff,97
852ab36bfffffff,105
852ab343fffffff,614
852ab32ffffffff,1203
852ab227fffffff,34
852ab39bfffffff,1
852a828bfffffff,255
852ad4cbfffffff,1531
852af26bfffffff,18
852a89b3fffffff,26
852af22ffffffff,50
852af35bfffffff,10
852af267fffffff,44
852af2cffffffff,47
852af05bfffffff,308
852ac6dbfffffff,116
852af16bfffffff,227
852af077fffffff,503
852a8d63fffffff,14
852a8d1bfffffff,29
852a8dabfffffff,69
852a8d53fffffff,18
852a8dd3fffffff,117
852aab6bfffffff,218
852aab7bfffffff,81
852aab63fffffff,869
852af647fffffff,447
852af60bfffffff,1115
852af62bfffffff,2686
85758057fffffff,4
85758607fffffff,4
85758003fffffff,1
85752bbbfffffff,5
85752ba7fffffff,7
8575292bfffffff,122
85752953fffffff,7
85752903fffffff,66
85752bc7fffffff,2
85752bdbfffffff,3
8575282ffffffff,4
85599e67fffffff,15
85599a87fffffff,2
85599847fffffff,2
8554f62bfffffff,1
8554ad0bfffffff,257
8554f463fffffff,1
8554e28ffffffff,1
8554f447fffffff,1
85546d17fffffff,1
855990c7fffffff,1
85599187fffffff,7
85599577fffffff,2
85599c2bfffffff,11
85599c17fffffff,1
85598343fffffff,2
8559866ffffffff,1
8559822bfffffff,1
8559839bfffffff,1
853434d7fffffff,32
85342673fffffff,1107
8534348bfffffff,5
85351a73fffffff,96
8535ae37fffffff,1
85351573fffffff,1
853515c3fffffff,1
8555aca7fffffff,1
85551157fffffff,1
8555107bfffffff,1
85551547fffffff,1
85346b6bfffffff,975
85553353fffffff,1
85553037fffffff,1
855530d7fffffff,1
85553523fffffff,13
85390d83fffffff,21
85392ac7fffffff,175
85392e2bfffffff,252
8539287bfffffff,61
853928cffffffff,28
85392b8bfffffff,67
85392b2ffffffff,61
85392ba3fffffff,15
8539295bfffffff,35
85392bb7fffffff,187
85392947fffffff,69
85392903fffffff,10
85390d6bfffffff,21
85390913fffffff,66
85390983fffffff,11
85390db7fffffff,11
85397257fffffff,14
8539721bfffffff,105
853972c7fffffff,22
85182153fffffff,51
8518210ffffffff,70
85182133fffffff,51
85182107fffffff,110
851820a7fffffff,320
8518256ffffffff,76
85182187fffffff,81
8518252ffffffff,191
8518250ffffffff,126
8518253bfffffff,34
85195263fffffff,289
85195277fffffff,15
8519525bfffffff,211
8518242ffffffff,3
851825c7fffffff,195
851825b7fffffff,278
8519564ffffffff,138
85190b3bfffffff,11
85195a4ffffffff,6
85195ac7fffffff,1140
85195a23fffffff,348
85195b73fffffff,2061
8519434ffffffff,4884
85194377fffffff,904
8519435bfffffff,15601
858d8d03fffffff,111
858d8d0bfffffff,936
858d8d6bfffffff,670
858c10cffffffff,255
858da2c7fffffff,1020
858da2cffffffff,199
85be0e27fffffff,22502
85394353fffffff,37
853945cffffffff,552
853945c7fffffff,399
8539752ffffffff,137
8539627bfffffff,36
85396203fffffff,135
85396213fffffff,162
85396233fffffff,155
85396227fffffff,252
85396317fffffff,38
85396003fffffff,684
85396007fffffff,224
85396457fffffff,151
853960d3fffffff,87
8539646bfffffff,72
851e8e5bfffffff,1515
851e8ec7fffffff,190
851e8173fffffff,108
851e8167fffffff,94
851e8e37fffffff,1137
851e880bfffffff,3697
853f733bfffffff,543
853f466ffffffff,1
853f731bfffffff,189
853f73abfffffff,48
853f718ffffffff,20
853f4407fffffff,233
853f448bfffffff,1
853f2963fffffff,32
853f2973fffffff,15
853f2907fffffff,6
853f74cbfffffff,35
853f708bfffffff,1
853f7483fffffff,322
853f7493fffffff,859
856189affffffff,1933
8561893bfffffff,235
85618963fffffff,65
8561899bfffffff,260
85601617fffffff,34
85618b97fffffff,37
8560adb7fffffff,53
8560ada7fffffff,135
8560ad2ffffffff,37
8560ad2bfffffff,22
8560a917fffffff,2667
8560ad97fffffff,24
8560ad83fffffff,45
85601323fffffff,5
8560132bfffffff,8
8560acb7fffffff,29
8560aca3fffffff,15
8560ad7bfffffff,8
8560ac73fffffff,487
8560f6d3fffffff,252
8553737bfffffff,174
85537217fffffff,6
85534437fffffff,1
8553632ffffffff,3
85536ecbfffffff,840
8553638bfffffff,4
85534843fffffff,1
85536a3bfffffff,1
85534d0ffffffff,1
