h3,road_complexity
8844dc69dbfffff,2
8844dea6c3fffff,1
8844dea413fffff,2
8844dc68b9fffff,2
8844d8d243fffff,1
8844dc699bfffff,1
8844dc69b3fffff,4
8844d8d235fffff,1
8844d8d047fffff,2
8844d8da59fffff,11
8844d89b69fffff,2
8844dc6cd3fffff,4
8844d89b23fffff,9
8844dc6cb9fffff,1
8844d89903fffff,2
8844dc6d99fffff,4
8844dc6d8bfffff,4
8844d8d641fffff,3
8844d8d709fffff,1
8844d89911fffff,1
8844d89989fffff,1
8844d8d68dfffff,2
8844d88b6bfffff,3
8844d8d499fffff,2
8844d8d453fffff,2
8844d8d439fffff,1
8844d8d433fffff,3
8844d8d48dfffff,23
8844d8d587fffff,1
8844d8d5bbfffff,1
8844d8d2a3fffff,1
8844d8d00bfffff,7
8844d8d0e7fffff,1
8844d8d091fffff,1
8844d8d095fffff,6
8844d8d0e3fffff,1
8844d8d1e1fffff,10
8844d8d1e7fffff,1
8844d8d53dfffff,5
8844d8c2c9fffff,9
8844d8c2a1fffff,1
8844d8c05dfffff,2
8844d8c11dfffff,3
8844dea55bfffff,1
8844dea5e5fffff,9
8844dea08bfffff,1
8844dea0bbfffff,2
8844dea0b5fffff,4
8844dea565fffff,2
8844deae6bfffff,1
8844dea505fffff,1
8844deac4bfffff,1
8844dea5a9fffff,4
8844d8da0dfffff,10
8844d8da09fffff,4
8844d8db15fffff,1
8844deae99fffff,1
8844deaea5fffff,1
8844deacd1fffff,2
8844deaf4dfffff,8
8844deaf15fffff,3
8844deac63fffff,1
8844dead4bfffff,1
8844dead6bfffff,1
8844dead01fffff,2
8844dea8e5fffff,4
8844dea837fffff,2
8844de3219fffff,10
8844dea993fffff,1
8844deac2bfffff,2
8844deadebfffff,10
8844dead9bfffff,14
8844deadd7fffff,7
8844dead81fffff,7
8844dead87fffff,2
8844deadbdfffff,2
8844de3299fffff,4
8844de3763fffff,1
8844de32c5fffff,4
8844de3211fffff,19
8844de32d5fffff,2
8844de30a9fffff,2
8844d8dae1fffff,24
8844d8dae3fffff,4
8844d8daa5fffff,1
8844d8d8d3fffff,55
8844d8d8edfffff,4
8844d8d835fffff,1
8844d8d9d3fffff,55
8844d8d93bfffff,2
8844de3657fffff,1
8844d8ca53fffff,1
8844d8cacbfffff,4
8844d8c845fffff,11
8844d8cb11fffff,4
8844d8c847fffff,6
8844d8c86bfffff,4
8844d8cb33fffff,11
8844d8c909fffff,4
8844de3625fffff,4
8844de36e5fffff,6
8844de345dfffff,2
8844de36a7fffff,10
8844de3413fffff,47
8844de3425fffff,3
8844de3435fffff,7
8844de309bfffff,1
8844de30a3fffff,22
8844de2249fffff,4
8844de35e1fffff,2
8844de22c1fffff,35
8844de22cdfffff,6
8844de34d5fffff,6
8844de3495fffff,6
8844de34e5fffff,2
8844de35d5fffff,6
8844d8c96bfffff,4
8844d8c965fffff,26
8844de229bfffff,8
8844de22d5fffff,3
8844de229dfffff,5
8844de228bfffff,3
8844de271bfffff,16
8844de2761fffff,1
8844de209bfffff,1
8844d8890dfffff,1
8844d8d4b7fffff,3
8844d8c62bfffff,3
8844d8c607fffff,3
8844d8c6c5fffff,1
8844d8c6c1fffff,2
8844d8c69bfffff,2
8844d81069fffff,8
8844d8c6bdfffff,1
8844d8c4c5fffff,7
8844d8c403fffff,10
8844d8c4c3fffff,2
8844d81145fffff,3
8844d8c4a3fffff,2
8844d81161fffff,2
8844d81a5bfffff,9
8844d8c767fffff,2
8844d8c08bfffff,1
8844d8c567fffff,13
8844d8c085fffff,1
8844d8c0e1fffff,3
8844d8c187fffff,2
8844d8c191fffff,8
8844d8c525fffff,1
8844d8ce07fffff,9
8844d8ce63fffff,3
8844d8ce3dfffff,5
8844d8c5ddfffff,1
8844d8c581fffff,9
8844d8ceddfffff,4
8844d8c5abfffff,9
8844d81b09fffff,13
8844d8ccd7fffff,41
8844d8ccb9fffff,56
8844d8ccadfffff,29
8844d812a9fffff,2
8844d810c5fffff,1
8844d811d3fffff,11
8844d810a7fffff,6
8844d81119fffff,2
8844d8112dfffff,21
8844d81a1bfffff,8
8844d811c7fffff,5
8844d81ad3fffff,2
8844d81a99fffff,1
8844d81a8dfffff,4
8844d8156dfffff,15
8844d8022bfffff,3
8844d802d7fffff,19
8844d80237fffff,14
8844d80361fffff,4
8844d80325fffff,7
8844d80069fffff,15
8844d8003dfffff,16
8844d80153fffff,8
8844d8184dfffff,8
8844d81b3bfffff,41
8844d8186dfffff,8
8844d8182dfffff,4
8844d81aa1fffff,9
8844d81801fffff,8
8844d818e5fffff,4
8844d8183dfffff,4
8844d81989fffff,7
8844d8cc9bfffff,12
8844d81935fffff,13
8844d856dbfffff,4
8844d85617fffff,35
8844d856edfffff,12
8844d85689fffff,41
8844d818b9fffff,5
8844d80169fffff,2
8844d819d7fffff,22
8844d80a6dfffff,7
8844d80a6bfffff,4
8844d80a51fffff,3
8844d80a55fffff,1
8844d80a1dfffff,1
8844d80a3bfffff,1
8844d8085bfffff,10
8844d819b5fffff,50
8844d819a7fffff,29
8844d80b47fffff,3
8844d80b09fffff,20
8844d80b01fffff,7
8844d85697fffff,10
8844d80855fffff,23
8844d80863fffff,19
8844d80b35fffff,30
8844d8094dfffff,31
8844d80909fffff,33
8844d8cf29fffff,8
8844d8cf39fffff,3
8844d8c8b1fffff,7
8844d8c93bfffff,2
8844d8c931fffff,5
8844d8c9a5fffff,24
8844d85249fffff,5
8844d85343fffff,33
8844d8cd53fffff,21
8844d8cd15fffff,33
8844d8cd09fffff,31
8844d8cd37fffff,33
8844d8cd8dfffff,1
8844d8cdb1fffff,22
8844d85297fffff,29
8844d85205fffff,3
8844d852e9fffff,6
8844d852c5fffff,24
8844d8505bfffff,50
8844de26c5fffff,15
8844de26d9fffff,1
8844de2451fffff,8
8844de26e7fffff,8
8844de240bfffff,23
8844d85303fffff,28
8844de2401fffff,18
8844de2461fffff,3
8844de25cbfffff,28
8844de25c1fffff,38
8844de24edfffff,35
8844de24e7fffff,42
8844de2437fffff,13
8844de24a9fffff,41
8844de2595fffff,17
8844de25b1fffff,5
8844d8506dfffff,208
8844d8533dfffff,7
8844d85323fffff,1
8844d85ab5fffff,35
8844d85811fffff,1
8844d8566bfffff,26
8844d85667fffff,25
8844d85631fffff,22
8844d85757fffff,18
8844d85705fffff,20
8844d85707fffff,1
8844d80961fffff,23
8844d84653fffff,15
8844d80927fffff,1
8844d84639fffff,29
8844de06e1fffff,2
8844de0685fffff,7
8844de06abfffff,2
8844de3301fffff,6
8844de05a1fffff,1
8844de3acbfffff,1
8844de3a65fffff,4
8844de3869fffff,7
8844de3aa5fffff,2
8844de3809fffff,4
8844de382bfffff,20
8844de3823fffff,26
8844de0ed1fffff,6
8844de0e37fffff,2
8844de3b6bfffff,2
8844de0cc3fffff,3
8844de0d4bfffff,1
8844de0d3dfffff,4
8844de0dddfffff,1
8844de0dedfffff,2
8844de0d35fffff,1
8844de3b33fffff,11
8844de3941fffff,5
8844de0cd7fffff,7
8844de3827fffff,5
8844de39e9fffff,7
8844de7657fffff,11
8844de393bfffff,2
8844de0d9bfffff,77
8844de0d9dfffff,4
8844de7643fffff,22
8844de7667fffff,7
8844de774bfffff,4
8844de7757fffff,8
8844de7713fffff,2
8844de7455fffff,1
8844de7463fffff,2
8844de2205fffff,7
8844de2349fffff,6
8844de2329fffff,18
8844de2157fffff,63
8844de3881fffff,1
8844de389dfffff,5
8844de38edfffff,2
8844de3999fffff,5
8844de2103fffff,44
8844de2139fffff,32
8844de2a11fffff,6
8844de2003fffff,34
8844de20e7fffff,4
8844de2023fffff,28
8844de2027fffff,20
8844de20d5fffff,1
8844de2565fffff,1
8844de20b3fffff,2
8844de2117fffff,48
8844de2137fffff,21
8844de2a13fffff,3
8844de2ac5fffff,7
8844de2f67fffff,6
8844de2899fffff,5
8844de39e3fffff,2
8844de769dfffff,1
8844de2b45fffff,6
8844de2a6dfffff,1
8844de2a07fffff,23
8844de2b3bfffff,10
8844de2b33fffff,5
8844de75d9fffff,2
8844de28cdfffff,8
8844de282bfffff,6
8844de28c7fffff,4
8844de28d7fffff,1
8844de29d3fffff,3
8844de28a5fffff,8
8844de28a7fffff,1
8844de2997fffff,5
8844de292dfffff,1
8844de298dfffff,2
8844de66d3fffff,11
8844da9363fffff,2
8844de7247fffff,2
8844de0d23fffff,1
8844de7285fffff,1
8844de72b9fffff,7
8844de705dfffff,2
8844de715bfffff,2
8844de7153fffff,2
8844de7137fffff,7
8844de7769fffff,14
8844de70d3fffff,3
8844de7565fffff,4
8844de7567fffff,1
8844de621dfffff,1
8844de6213fffff,1
8844de7a43fffff,3
8844de4591fffff,1
8844de7a69fffff,8
8844de7a65fffff,18
8844de7a67fffff,6
8844de7a27fffff,8
8844de7123fffff,15
8844de713dfffff,1
8844de7135fffff,6
8844de7a19fffff,2
8844de7ac3fffff,2
8844de7b55fffff,4
8844de794dfffff,2
8844de7945fffff,2
8844de6347fffff,1
8844de6315fffff,3
8844de6155fffff,2
8844de78b9fffff,1
8844de78a1fffff,3
8844de798dfffff,2
8844de79a9fffff,1
8844de79b3fffff,2
8844de6a23fffff,1
8844de75e9fffff,1
8844de75e1fffff,3
8844de6647fffff,1
8844de6759fffff,5
8844de6715fffff,4
8844de605dfffff,3
8844de6019fffff,7
8844de60d7fffff,1
8844de6e49fffff,3
8844de66a5fffff,2
8844de6441fffff,2
8844de6469fffff,1
8844de6427fffff,23
8844de66b5fffff,3
8844de641bfffff,3
8844de6413fffff,2
8844de6591fffff,4
8844de659bfffff,5
8844de655dfffff,2
8844de650bfffff,4
8844de6535fffff,3
8844de65e9fffff,34
8844de6153fffff,2
8844de61c1fffff,1
8844de61c5fffff,2
8844de61edfffff,2
8844de6a8bfffff,1
8844de681dfffff,1
8844de6f63fffff,3
8844de68d7fffff,4
8844de68e9fffff,2
8844de6e09fffff,2
8844de6e07fffff,1
8844de6ee3fffff,16
8844de6c53fffff,17
8844de6c57fffff,5
8844de6d5dfffff,3
8844de6d11fffff,5
8844de6dc1fffff,1
8844de2ec1fffff,17
8844de2ec3fffff,18
8844de2e2bfffff,5
8844de2e35fffff,12
8844de2ee9fffff,16
8844de2ee1fffff,3
8844de2ee3fffff,15
8844d85b45fffff,7
8844de2eabfffff,9
8844de2cc7fffff,1
8844de2c89fffff,26
8844de2f15fffff,13
8844da9203fffff,52
8844de2dadfffff,20
8844de2da1fffff,43
8844da92d7fffff,15
8844da9285fffff,6
8844da90cdfffff,41
8844da931bfffff,1
8844da9041fffff,25
8844da9155fffff,14
8844da9033fffff,25
8844d1258bfffff,38
8844dc5a51fffff,38
8844dc5a45fffff,48
8844dc424bfffff,39
8844dc5181fffff,19
8844dc5a13fffff,33
8844dc5ae3fffff,44
8844dc5a85fffff,106
8844dc436dfffff,53
8844dc5aa1fffff,147
8844dc58c5fffff,78
8844dc58d5fffff,83
8844dc4255fffff,4
8844dc4247fffff,16
8844dc4219fffff,12
8844dc4011fffff,59
8844dc58a1fffff,57
8844dc58b5fffff,29
8844dc4a5bfffff,17
8844dc4129fffff,48
8844dc4a1dfffff,59
8844dc5b61fffff,35
8844d12ccbfffff,28
8844d12cd5fffff,56
8844dc5947fffff,2
8844dc5967fffff,271
8844dc59c1fffff,31
8844dc5833fffff,49
8844de96d1fffff,63
8844de96d7fffff,70
8844de9639fffff,198
8844de966dfffff,57
8844de974bfffff,4
8844de9617fffff,56
8844de96edfffff,156
8844de945dfffff,142
8844de9441fffff,70
8844de9447fffff,192
8844de9451fffff,180
8844dc4a3bfffff,34
8844dc4a37fffff,130
8844dc4843fffff,70
8844dc4b53fffff,83
8844dc4b1dfffff,132
8844dc4b31fffff,129
8844de9697fffff,160
8844de94d9fffff,273
8844de9495fffff,1
8844de90b9fffff,69
8844de942dfffff,721
8844de951bfffff,333
8844de90abfffff,27
8844de90adfffff,19
8844de91a9fffff,7
8844de91abfffff,16
8844de8237fffff,4
8844de8061fffff,8
8844de95a9fffff,75
8844de95bbfffff,35
8844de95b7fffff,102
8844de8605fffff,25
8844de875bfffff,47
8844de874dfffff,48
8844de8747fffff,32
8844de8755fffff,67
8844de805bfffff,39
8844dc40a3fffff,13
8844dc4191fffff,27
8844dc4561fffff,24
8844dc4ad9fffff,39
8844dc41bdfffff,39
8844dc41a1fffff,50
8844dc41a3fffff,41
8844dc4ab5fffff,9
8844dc4f65fffff,39
8844dc4f07fffff,2
8844de8543fffff,23
8844de851dfffff,97
8844de843bfffff,21
8844de85c5fffff,32
8844de8541fffff,53
8844de80bbfffff,51
8844de8e5dfffff,54
8844de8e57fffff,61
8844de8e8bfffff,49
8844de8481fffff,7
8844deba0dfffff,20
8844deba5bfffff,4
8844debac9fffff,1
8844ded8c9fffff,48
8844ded8edfffff,62
8844ded8d5fffff,24
8844dec0c5fffff,9
8844dec001fffff,1
8844dec1c9fffff,13
8844dec323fffff,13
8844dec109fffff,37
8844ded8b7fffff,90
8844de8e25fffff,69
8844de8f03fffff,25
8844de8c45fffff,36
8844de11a9fffff,35
8844de11adfffff,171
8844de1ad7fffff,51
8844de034dfffff,31
8844d81961fffff,47
8844d81963fffff,35
8844d81907fffff,17
8844d85659fffff,50
8844d8565dfffff,67
8844d85619fffff,29
8844d819e9fffff,11
8844d852bdfffff,23
8844d852a5fffff,75
8844d850c3fffff,42
8844d8503bfffff,257
8844d850c5fffff,32
8844d850e5fffff,22
8844d85153fffff,82
8844d85141fffff,12
8844d85109fffff,23
8844d85acbfffff,85
8844d851abfffff,169
8844d851a7fffff,49
8844d85b11fffff,22
8844d85731fffff,1
8844d8544bfffff,35
8844d85453fffff,6
8844d85411fffff,33
8844d855c9fffff,4
8844d8508bfffff,43
8844d85561fffff,49
8844d850a7fffff,28
8844d84259fffff,37
8844d84255fffff,75
8844d8421bfffff,16
8844d8548bfffff,61
8844d855d1fffff,24
8844d855b5fffff,87
8844d84751fffff,23
8844d84757fffff,10
8844d84719fffff,49
8844d84543fffff,40
8844d84245fffff,69
8844d8434bfffff,71
8844d85a9bfffff,6
8844d84215fffff,42
8844d842edfffff,38
8844d84051fffff,38
8844d84317fffff,147
8844d84069fffff,40
8844d8402dfffff,28
8844d858bbfffff,44
8844d84335fffff,33
8844d84151fffff,51
8844d84025fffff,38
8844d84165fffff,32
8844d84a55fffff,228
8844d84a13fffff,251
8844d842b5fffff,140
8844d840d1fffff,53
8844d840d5fffff,2
8844d840ebfffff,419
8844d84099fffff,58
8844d84547fffff,19
8844d84565fffff,127
8844d84e4dfffff,126
8844d84e03fffff,46
8844d841e7fffff,86
8844d84185fffff,16
8844d84f55fffff,109
8844d84f67fffff,59
8844d84f19fffff,2
8844d84f39fffff,253
8844de2d1bfffff,9
8844de2cadfffff,3
8844de2da9fffff,16
8844d85b21fffff,17
8844d85945fffff,86
8844d8596bfffff,233
8844d85901fffff,12
8844d8591dfffff,25
8844d85905fffff,176
8844da9641fffff,95
8844da9651fffff,35
8844de2db5fffff,11
8844da9607fffff,173
8844da962bfffff,55
8844da9753fffff,42
8844da96c9fffff,56
8844da96c7fffff,17
8844da9631fffff,16
8844da9441fffff,121
8844da96adfffff,55
8844da945dfffff,15
8844da9409fffff,33
8844da940bfffff,70
8844de2d61fffff,1
8844de2d65fffff,1
8844de28b7fffff,7
8844da9701fffff,4
8844da9097fffff,45
8844da946dfffff,11
8844da9405fffff,32
8844da9407fffff,51
8844da942bfffff,40
8844da950bfffff,23
8844da90abfffff,35
8844da90b1fffff,29
8844da825dfffff,33
8844da91d7fffff,30
8844da91bdfffff,32
8844da91b1fffff,18
8844da8209fffff,6
8844da8219fffff,26
8844da82cdfffff,57
8844da82e9fffff,186
8844da82ebfffff,204
8844da8233fffff,111
8844da804bfffff,92
8844d85981fffff,107
8844d84a4dfffff,67
8844d85987fffff,157
8844d84a03fffff,99
8844d84a07fffff,147
8844d84a3bfffff,227
8844d84b57fffff,42
8844d84b11fffff,86
8844d84b39fffff,84
8844d84847fffff,63
8844da94d3fffff,67
8844da9415fffff,45
8844da94edfffff,13
8844da94e3fffff,33
8844da9487fffff,73
8844d84b21fffff,34
8844d84b31fffff,52
8844d8495dfffff,67
8844d84947fffff,39
8844d84961fffff,49
8844da8651fffff,56
8844d84ae1fffff,68
8844d84811fffff,123
8844d848d5fffff,103
8844d848c7fffff,61
8844d84821fffff,69
8844d84825fffff,102
8844d849c5fffff,39
8844d849d5fffff,48
8844d849c7fffff,43
8844d849edfffff,39
8844d849a9fffff,425
8844d84923fffff,69
8844da86d9fffff,60
8844dd3003fffff,2
8844dd30e3fffff,3
8844dd31a1fffff,8
8844dd3ac5fffff,25
8844dd3abdfffff,53
8844d8b5dbfffff,7
8844d8a211fffff,23
8844d8a23bfffff,11
8844d8a231fffff,11
8844d8a043fffff,24
8844d8a2e5fffff,14
8844d8a31bfffff,31
8844d8a33bfffff,29
8844d8a109fffff,10
8844d8a02bfffff,5
8844d8aa1dfffff,17
8844d8aa2dfffff,7
8844d8ab29fffff,23
8844d8a86dfffff,10
8844d81493fffff,17
8844d8a961fffff,15
8844d8a955fffff,8
8844dcc025fffff,9
8844dcc183fffff,4
8844dcca83fffff,1
8844dccf49fffff,2
8844dcc80dfffff,11
8844dcc8ebfffff,1
8844dcc8e1fffff,2
8844dccf51fffff,1
8844dcce05fffff,3
8844dccf0bfffff,1
8844dccf37fffff,8
8844dccc29fffff,39
8844dccd0bfffff,7
8844dccc21fffff,33
8844dccd1dfffff,2
8844dcc8d5fffff,3
8844dccd6bfffff,20
8844dc5245fffff,18
8844dc52cdfffff,14
8844dc5207fffff,10
8844dc5231fffff,31
8844dcc94bfffff,2
8844dcc949fffff,5
8844dcc865fffff,3
8844dcc959fffff,1
8844dcc825fffff,27
8844dcc961fffff,2
8844dcc9e1fffff,4
8844d126e3fffff,2
8844d1275dfffff,23
8844d1271dfffff,33
8844d12449fffff,20
8844d1240bfffff,32
8844d1242dfffff,35
8844dcc9a5fffff,16
8844dc5365fffff,9
8844d124d9fffff,1
882ad3c487fffff,1
882ad3c4ebfffff,10
882ad3c4dbfffff,10
882ad3c4ddfffff,1
882ad3136bfffff,47
882ad3135dfffff,28
882ad3135bfffff,10
882ad3c569fffff,31
882ad3c541fffff,1
882ad3c55bfffff,5
882ad3c097fffff,17
882ad3c091fffff,9
882ad3c0cbfffff,10
882ad3c419fffff,2
882ad3c6cdfffff,1
882ad3c29dfffff,1
882ad3c233fffff,2
882ad3d569fffff,1
882ad3d517fffff,2
882ad3d54dfffff,1
882ad3d45dfffff,2
882ad3d715fffff,1
882ad38917fffff,17
882ad3d195fffff,2
882ad3d1c5fffff,2
882ad3d031fffff,4
882ad3d765fffff,1
882ad3d2dbfffff,2
882ad06d37fffff,2
882ad3d33dfffff,2
882ad3d365fffff,1
882ad3d203fffff,2
882ad3d21dfffff,1
882ad068b1fffff,8
882ad06d21fffff,1
882ad06d5dfffff,2
882ad2a61bfffff,8
882ad2b481fffff,23
882ad2b48dfffff,10
882ad06851fffff,3
882ad06b3bfffff,1
882ad06b15fffff,5
882ad06b5bfffff,23
882ad2b401fffff,13
882ad2b681fffff,1
882ad2b461fffff,4
882ad2b6c5fffff,1
882ad2b629fffff,1
882ad2b683fffff,1
882ad079edfffff,1
882ad07929fffff,2
882ad0790dfffff,4
882ad06a59fffff,2
882ad078a7fffff,2
882ad07815fffff,1
882ad04d35fffff,5
882ad04e97fffff,1
882ad04c17fffff,2
882ad04ec9fffff,1
882ad04e31fffff,2
882ad04e6bfffff,4
882ad04e1dfffff,2
882ad07b49fffff,2
882ad04edbfffff,1
882ad04ed9fffff,2
882ad04857fffff,5
882ad04859fffff,16
882ad04a33fffff,33
882ad04a35fffff,10
882ad04aebfffff,5
882ad04a61fffff,4
882ad05887fffff,2
882ad041e9fffff,16
882ad04025fffff,2
882ad04157fffff,1
882ad041cdfffff,1
882ad059d7fffff,1
882ad058e5fffff,12
882ad051a7fffff,1
882ad05acbfffff,1
882ad05135fffff,5
882ad042a5fffff,4
882ad05b03fffff,1
882ad05b61fffff,3
882ad62e83fffff,4
882ad05a47fffff,5
882ad05a4dfffff,1
882ad626adfffff,2
882ad635a3fffff,1
882ad635b9fffff,4
882ad6359dfffff,3
882ad63583fffff,2
882ad0514dfffff,1
882ad05321fffff,2
882ad0532dfffff,1
882ad6263bfffff,1
882ad626c5fffff,1
882ad62043fffff,2
882ad622a7fffff,2
882ad62059fffff,22
882ad62331fffff,57
882ad62347fffff,3
882ad62353fffff,2
882ad6228bfffff,5
882ad622e9fffff,2
882ad63523fffff,6
882ad6358dfffff,7
882ad63531fffff,7
882ad63553fffff,3
882ad62253fffff,3
882ad630b5fffff,5
882ad63541fffff,1
882ad63ad5fffff,11
882ad631b9fffff,9
882ad631d3fffff,6
882ad63035fffff,6
882ad6314bfffff,18
882ad63333fffff,6
882ad632a7fffff,2
882ad63283fffff,2
882ad6301dfffff,9
882ad63313fffff,8
882ad63427fffff,1
882ad63461fffff,3
882ad63739fffff,3
882ad6321bfffff,7
882ad6316dfffff,31
882ad604b1fffff,3
882ad6048dfffff,1
882ad60489fffff,1
882ad63361fffff,2
882ad60695fffff,15
882ad63225fffff,2
882ad6324dfffff,9
882ad6a8adfffff,11
8844dd3297fffff,14
8844dd32b5fffff,1
8844dd3727fffff,3
8844dd3081fffff,4
8844dd3819fffff,11
8844dd3803fffff,38
8844dd38edfffff,21
8844dd386dfffff,3
8844dd39cdfffff,9
8844dd39c1fffff,31
8844dd39c7fffff,25
8844dd7631fffff,2
8844dd7689fffff,4
8844dd7451fffff,6
8844dd7457fffff,9
8844dd771bfffff,1
8844dd746bfffff,12
8844dd7559fffff,21
8844dd7099fffff,33
8844dd754bfffff,17
8844dd7569fffff,10
8844dd7503fffff,5
8844dd7087fffff,6
8844dd6049fffff,7
8844dd630bfffff,13
8844dd6339fffff,4
8844dd633bfffff,3
8844dd78b3fffff,3
8844dd78bdfffff,11
8844dd78a5fffff,31
8844dd79b3fffff,44
8844d8b6d5fffff,25
8844d8b6d3fffff,49
8844dd6b45fffff,13
8844d8b695fffff,17
8844d8b481fffff,12
8844d8b43bfffff,2
8844d8b5d9fffff,12
8844d8aac5fffff,13
8844d8aa33fffff,10
8844d814adfffff,18
8844d815d3fffff,6
8844d8064bfffff,2
8844d8066bfffff,9
8844d81581fffff,9
8844d815bdfffff,3
8844d80757fffff,14
8844d80651fffff,11
8844d125c9fffff,61
882ad3180bfffff,12
882ad3181bfffff,55
882ad31851fffff,11
882ad31b13fffff,4
882ad31ac9fffff,56
882ad31107fffff,37
882ad31157fffff,15
882ad31a29fffff,17
882ad31a43fffff,12
882ad3c5edfffff,2
882ad3c589fffff,3
882ad3c5ddfffff,4
882ad3c43bfffff,4
882ad31145fffff,27
882ad3c497fffff,81
882ad3d6a9fffff,3
882ad3d603fffff,11
882ad6a8c7fffff,1
8844dc3525fffff,9
8844dc3523fffff,4
8844dc35e7fffff,3
8844dc3587fffff,3
8844dc229bfffff,22
8844dc2291fffff,32
8844dc2289fffff,19
8844dc22a9fffff,45
8844dc22abfffff,1
8844dc2295fffff,21
8844dc2201fffff,1
8844dc2229fffff,4
8844dc2227fffff,3
8844dc204bfffff,20
8844dc205bfffff,48
8844dc2051fffff,76
8844dc205dfffff,188
8844dc214bfffff,16
8844dc206dfffff,70
8844dc2009fffff,6
8844dc2703fffff,1
8844dc2725fffff,7
8844dc2467fffff,1
8844dc2557fffff,3
8844dc208dfffff,22
8844dc20adfffff,1
8844dc20b3fffff,8
8844dc21b9fffff,2
8844dc21bbfffff,1
8844dc2e63fffff,3
8844dd5241fffff,64
8844dd526bfffff,14
8844ddc9a7fffff,15
8844ddc9b5fffff,18
8844dd5351fffff,5
8844dd5341fffff,42
8844dd5347fffff,52
8844dd5355fffff,44
8844dc26a3fffff,11
8844dc26b7fffff,1
8844dc243bfffff,23
8844dc2481fffff,17
8844dd512dfffff,2
8844dd5ad9fffff,17
8844d112a7fffff,1
8844d11023fffff,1
8844d1c495fffff,1
8844d11143fffff,2
8844d11147fffff,2
8844d11a59fffff,1
8844d11acbfffff,1
8844d11acdfffff,3
8844d11aebfffff,2
8844d1b96bfffff,1
8844d11649fffff,4
8844d116c1fffff,2
8844d116e9fffff,6
8844d18db9fffff,1
8844d18db5fffff,4
8844d11759fffff,1
8844d11751fffff,1
8844d1146bfffff,2
8844d11429fffff,14
8844d11549fffff,6
8844d1155dfffff,2
8844d11553fffff,4
8844d11507fffff,54
8844d116d1fffff,10
8844d1b9a5fffff,3
8844d11689fffff,1
8844d11683fffff,1
8844d11685fffff,20
8844d116adfffff,9
8844d11457fffff,31
8844d11411fffff,6
8844d1ab01fffff,1
8844d11489fffff,10
8844d114e9fffff,1
8844d11593fffff,1
8844d110e1fffff,1
8844d11099fffff,1
8844d11567fffff,11
8844d11529fffff,24
8844d10209fffff,11
8844d10261fffff,1
8844d10263fffff,1
8844d10223fffff,2
8844d11ac3fffff,1
8844d1030dfffff,1
8844d10353fffff,1
8844d10331fffff,4
8844d118d5fffff,1
8844d102ddfffff,4
8844d10765fffff,6
8844d102b5fffff,2
8844d100cbfffff,7
8844d1008dfffff,9
8844d10067fffff,2
8844d1010dfffff,2
8844d1011bfffff,3
8844d100adfffff,3
8844d101d7fffff,1
8844d1019dfffff,3
8844d101ebfffff,3
8844d1a743fffff,2
8844d1a657fffff,4
8844d1a60bfffff,3
8844d1a619fffff,4
8844d1a639fffff,5
8844d1a715fffff,7
8844d1a2bdfffff,22
8844d1a2b1fffff,3
8844d1a745fffff,4
8844d1a2b5fffff,1
8844d1a089fffff,1
8844d1a703fffff,1
8844d1a559fffff,3
8844d1a09dfffff,1
8844d1a56dfffff,1
8844d1a403fffff,3
8844d1a4d5fffff,3
8844dcd325fffff,2
8844d1a5d7fffff,6
8844d1a427fffff,2
8844d1a529fffff,1
8844d1ae19fffff,2
8844d1a5abfffff,1
8844d1ae99fffff,2
8844d1aeb7fffff,2
8844d1a1a1fffff,1
8844d1aab1fffff,1
8844d1a8d1fffff,1
8844d1a899fffff,11
8844d1a8a5fffff,1
8844d1aee1fffff,1
8844d1ac57fffff,2
8844d1accbfffff,1
8844d1acc1fffff,2
8844d1ac21fffff,3
8844d1ad1bfffff,4
8844d1af27fffff,40
8844d1a89bfffff,26
8844d1ad4dfffff,14
8844d1a891fffff,46
8844d1ad55fffff,4
8844d1a8bdfffff,5
8844d1a8b7fffff,2
8844dcda5bfffff,1
8844dcda69fffff,4
8844dcda07fffff,3
8844dcda8bfffff,1
8844dcdae1fffff,5
8844dcd85dfffff,2
8844dcda8dfffff,1
8844dcda85fffff,3
8844d1acdbfffff,2
8844d1ac99fffff,4
8844dcd847fffff,2
8844dcd845fffff,1
8844dcd953fffff,3
8844dcd919fffff,4
8844dcc149fffff,1
8844dcc065fffff,1
8844dcc147fffff,3
8844dcca5bfffff,1
8844dcd9e9fffff,15
8844dcd9a1fffff,2
8844d1acddfffff,1
8844d1acb7fffff,1
8844dcd963fffff,5
8844d13613fffff,2
8844d13605fffff,8
8844d13733fffff,3
8844d13763fffff,2
8844d136d1fffff,3
8844d13683fffff,7
8844d136abfffff,4
8844d136e7fffff,7
8844d13693fffff,1
8844d136bbfffff,1
8844d134d9fffff,5
8844d1342bfffff,1
8844d135cdfffff,18
8844d13593fffff,8
8844d13595fffff,10
8844d1274bfffff,18
8844d1274dfffff,3
8844d1a867fffff,1
8844d1a905fffff,2
8844d1a939fffff,8
8844d1a925fffff,1
8844d1a9e3fffff,3
8844d1a983fffff,23
8844d1a9abfffff,3
8844d1063bfffff,3
8844d106e7fffff,3
8844d10459fffff,2
8844d10437fffff,9
8844d13301fffff,2
8844d1330bfffff,2
8844d13315fffff,7
8844d1306bfffff,2
8844d1315dfffff,11
8844d10599fffff,6
8844d13141fffff,1
